Entity,Code,Year,Fossil fuels per capita
South Korea,KOR,1979,11281.045
South Korea,KOR,1980,11496.438
South Korea,KOR,1981,11875.068
South Korea,KOR,1982,11682.006
South Korea,KOR,1983,12120.277
South Korea,KOR,1984,12940.037
South Korea,KOR,1985,13784.954
South Korea,KOR,1986,14644.353
South Korea,KOR,1987,15434.191
South Korea,KOR,1988,17404.22
South Korea,KOR,1989,18358.695
South Korea,KOR,1990,20753.012
South Korea,KOR,1991,23736.748
South Korea,KOR,1992,27033.943
South Korea,KOR,1993,29684.982
South Korea,KOR,1994,32317.705
South Korea,KOR,1995,34853.5
South Korea,KOR,1996,38285.29
South Korea,KOR,1997,41787.555
South Korea,KOR,1998,36711.547
South Korea,KOR,1999,39459.04
South Korea,KOR,2000,41470.543
South Korea,KOR,2001,42347.703
South Korea,KOR,2002,43913.062
South Korea,KOR,2003,44650.39
South Korea,KOR,2004,45906.477
South Korea,KOR,2005,46551.56
South Korea,KOR,2006,47243.316
South Korea,KOR,2007,49067.508
South Korea,KOR,2008,49513.11
South Korea,KOR,2009,49865.574
South Korea,KOR,2010,54139.223
South Korea,KOR,2011,56462.52
South Korea,KOR,2012,56851.266
South Korea,KOR,2013,56833.58
South Korea,KOR,2014,55802.695
South Korea,KOR,2015,55800.85
South Korea,KOR,2016,57780.797
South Korea,KOR,2017,58838.734
South Korea,KOR,2018,60719.754
South Korea,KOR,2019,58809.69
South Korea,KOR,2020,55225.18
South Korea,KOR,2021,58490.05
South Korea,KOR,2022,58245.3
South Korea,KOR,2023,56722.855
South Korea,KOR,2024,57409.215
Spain,ESP,1965,8694.691
Spain,ESP,1966,9277.463
Spain,ESP,1967,10497.801
Spain,ESP,1968,10873.303
Spain,ESP,1969,11862.673
Spain,ESP,1970,13127.308
Spain,ESP,1971,14075.879
Spain,ESP,1972,14794.653
Spain,ESP,1973,16749.307
Spain,ESP,1974,17146.205
Spain,ESP,1975,17823.002
Spain,ESP,1976,19443.37
Spain,ESP,1977,18592.57
Spain,ESP,1978,18368.652
Spain,ESP,1979,19493.326
Spain,ESP,1980,20879.521
Spain,ESP,1981,21178.92
Spain,ESP,1982,20750.52
Spain,ESP,1983,20990.57
Spain,ESP,1984,20012.348
Spain,ESP,1985,19383.844
Spain,ESP,1986,19499.957
Spain,ESP,1987,19985.742
Spain,ESP,1988,19773.355
Spain,ESP,1989,21778.758
Spain,ESP,1990,21436.115
Spain,ESP,1991,22099.709
Spain,ESP,1992,23914.959
Spain,ESP,1993,22398.32
Spain,ESP,1994,23378.205
Spain,ESP,1995,24708.514
Spain,ESP,1996,24466.506
Spain,ESP,1997,25998.14
Spain,ESP,1998,27098.426
Spain,ESP,1999,29240.951
Spain,ESP,2000,30292.773
Spain,ESP,2001,30592.775
Spain,ESP,2002,31986.387
Spain,ESP,2003,31953.262
Spain,ESP,2004,32873.285
Spain,ESP,2005,33936.984
Spain,ESP,2006,32883.566
Spain,ESP,2007,33138.355
Spain,ESP,2008,30920.965
Spain,ESP,2009,27602.754
Spain,ESP,2010,26393.375
Spain,ESP,2011,26436.988
Spain,ESP,2012,25786.44
Spain,ESP,2013,23723.37
Spain,ESP,2014,23318.443
Spain,ESP,2015,24546.879
Spain,ESP,2016,24233.678
Spain,ESP,2017,25543.424
Spain,ESP,2018,25112.955
Spain,ESP,2019,24335.045
Spain,ESP,2020,19948.164
Spain,ESP,2021,21676.664
Spain,ESP,2022,22990.316
Spain,ESP,2023,21336.602
Spain,ESP,2024,21955.143
Sri Lanka,LKA,1965,858.7107
Sri Lanka,LKA,1966,858.4932
Sri Lanka,LKA,1967,858.34265
Sri Lanka,LKA,1968,859.0091
Sri Lanka,LKA,1969,857.6349
Sri Lanka,LKA,1970,1430.3214
Sri Lanka,LKA,1971,1409.3549
Sri Lanka,LKA,1972,1452.9878
Sri Lanka,LKA,1973,1515.7461
Sri Lanka,LKA,1974,1188.3951
Sri Lanka,LKA,1975,1209.8304
Sri Lanka,LKA,1976,1157.3391
Sri Lanka,LKA,1977,1216.4744
Sri Lanka,LKA,1978,1233.235
Sri Lanka,LKA,1979,1268.041
Sri Lanka,LKA,1980,1255.174
Sri Lanka,LKA,1981,1292.4725
Sri Lanka,LKA,1982,1391.9045
Sri Lanka,LKA,1983,1434.4121
Sri Lanka,LKA,1984,1361.78
Sri Lanka,LKA,1985,1197.373
Sri Lanka,LKA,1986,1222.146
Sri Lanka,LKA,1987,1342.9897
Sri Lanka,LKA,1988,1233.7965
Sri Lanka,LKA,1989,1139.3239
Sri Lanka,LKA,1990,1259.0063
Sri Lanka,LKA,1991,1251.0087
Sri Lanka,LKA,1992,1399.3121
Sri Lanka,LKA,1993,1390.5925
Sri Lanka,LKA,1994,1488.6768
Sri Lanka,LKA,1995,1559.4387
Sri Lanka,LKA,1996,1856.408
Sri Lanka,LKA,1997,1865.3958
Sri Lanka,LKA,1998,1913.2683
Sri Lanka,LKA,1999,2024.6327
Sri Lanka,LKA,2000,2283.7483
Sri Lanka,LKA,2001,2186.718
Sri Lanka,LKA,2002,2302.9766
Sri Lanka,LKA,2003,2276.5215
Sri Lanka,LKA,2004,2236.8137
Sri Lanka,LKA,2005,2564.8784
Sri Lanka,LKA,2006,2608.7415
Sri Lanka,LKA,2007,2743.721
Sri Lanka,LKA,2008,2515.7883
Sri Lanka,LKA,2009,2577.075
Sri Lanka,LKA,2010,2570.8816
Sri Lanka,LKA,2011,2977.5664
Sri Lanka,LKA,2012,3230.9458
Sri Lanka,LKA,2013,2788.8364
Sri Lanka,LKA,2014,3368.569
Sri Lanka,LKA,2015,3403.507
Sri Lanka,LKA,2016,4023.9902
Sri Lanka,LKA,2017,4265.532
Sri Lanka,LKA,2018,4197.827
Sri Lanka,LKA,2019,4361.3105
Sri Lanka,LKA,2020,3923.524
Sri Lanka,LKA,2021,3739.5945
Sri Lanka,LKA,2022,3219.7354
Sri Lanka,LKA,2023,3397.2612
Sri Lanka,LKA,2024,3647.3298
Sweden,SWE,1965,33057.02
Sweden,SWE,1966,36435.08
Sweden,SWE,1967,36018.645
Sweden,SWE,1968,39706.727
Sweden,SWE,1969,41975.855
Sweden,SWE,1970,45167.48
Sweden,SWE,1971,42078.547
Sweden,SWE,1972,42650.402
Sweden,SWE,1973,43692.977
Sweden,SWE,1974,39610.703
Sweden,SWE,1975,39555.004
Sweden,SWE,1976,43065.027
Sweden,SWE,1977,41146.977
Sweden,SWE,1978,49144.254
Sweden,SWE,1979,53014.996
Sweden,SWE,1980,46868.008
Sweden,SWE,1981,42010.066
Sweden,SWE,1982,39407.875
Sweden,SWE,1983,35116.406
Sweden,SWE,1984,34241.42
Sweden,SWE,1985,37097.965
Sweden,SWE,1986,39655.496
Sweden,SWE,1987,34762.406
Sweden,SWE,1988,32687.584
Sweden,SWE,1989,31262.898
Sweden,SWE,1990,26885.58
Sweden,SWE,1991,26845.008
Sweden,SWE,1992,28414.346
Sweden,SWE,1993,28117.49
Sweden,SWE,1994,29624.49
Sweden,SWE,1995,29346.486
Sweden,SWE,1996,31592.227
Sweden,SWE,1997,29541.365
Sweden,SWE,1998,30045.328
Sweden,SWE,1999,29431.947
Sweden,SWE,2000,27314.836
Sweden,SWE,2001,27715.66
Sweden,SWE,2002,27958.506
Sweden,SWE,2003,27818.453
Sweden,SWE,2004,27609.736
Sweden,SWE,2005,26322.895
Sweden,SWE,2006,26448.95
Sweden,SWE,2007,25547.004
Sweden,SWE,2008,24855.785
Sweden,SWE,2009,22528.719
Sweden,SWE,2010,24398.5
Sweden,SWE,2011,22068.459
Sweden,SWE,2012,20624.105
Sweden,SWE,2013,20068.232
Sweden,SWE,2014,19299.148
Sweden,SWE,2015,18989.322
Sweden,SWE,2016,19294.334
Sweden,SWE,2017,19284.686
Sweden,SWE,2018,17235.48
Sweden,SWE,2019,17325.348
Sweden,SWE,2020,15740.448
Sweden,SWE,2021,16968.709
Sweden,SWE,2022,15167.946
Sweden,SWE,2023,14909.92
Sweden,SWE,2024,15477.075
Switzerland,CHE,1965,18989.932
Switzerland,CHE,1966,19387.049
Switzerland,CHE,1967,20224.016
Switzerland,CHE,1968,21871.777
Switzerland,CHE,1969,23227.111
Switzerland,CHE,1970,25528.795
Switzerland,CHE,1971,26560.492
Switzerland,CHE,1972,26913.16
Switzerland,CHE,1973,28717.021
Switzerland,CHE,1974,25707.635
Switzerland,CHE,1975,24957.701
Switzerland,CHE,1976,26048.748
Switzerland,CHE,1977,26459.438
Switzerland,CHE,1978,27145.887
Switzerland,CHE,1979,26180.723
Switzerland,CHE,1980,26434.518
Switzerland,CHE,1981,24893.045
Switzerland,CHE,1982,23497.25
Switzerland,CHE,1983,25428.467
Switzerland,CHE,1984,25010.572
Switzerland,CHE,1985,25385.803
Switzerland,CHE,1986,27283.42
Switzerland,CHE,1987,25799.775
Switzerland,CHE,1988,25587.998
Switzerland,CHE,1989,24682.53
Switzerland,CHE,1990,26144.342
Switzerland,CHE,1991,26428.996
Switzerland,CHE,1992,26432.014
Switzerland,CHE,1993,24832.812
Switzerland,CHE,1994,25311.451
Switzerland,CHE,1995,23861.152
Switzerland,CHE,1996,24668.75
Switzerland,CHE,1997,25520.113
Switzerland,CHE,1998,25782.822
Switzerland,CHE,1999,25536.06
Switzerland,CHE,2000,24803.588
Switzerland,CHE,2001,26268.486
Switzerland,CHE,2002,24849.807
Switzerland,CHE,2003,24344.89
Switzerland,CHE,2004,24738.61
Switzerland,CHE,2005,24795.738
Switzerland,CHE,2006,24435.537
Switzerland,CHE,2007,23319.676
Switzerland,CHE,2008,23932.246
Switzerland,CHE,2009,22916.453
Switzerland,CHE,2010,23534.807
Switzerland,CHE,2011,21371.385
Switzerland,CHE,2012,21842.326
Switzerland,CHE,2013,22120.463
Switzerland,CHE,2014,19668.025
Switzerland,CHE,2015,19819.1
Switzerland,CHE,2016,18929.156
Switzerland,CHE,2017,19123.467
Switzerland,CHE,2018,18172.17
Switzerland,CHE,2019,18496.926
Switzerland,CHE,2020,15937.907
Switzerland,CHE,2021,15144.431
Switzerland,CHE,2022,16368.15
Switzerland,CHE,2023,16023.381
Switzerland,CHE,2024,15993.49
Taiwan,TWN,1965,4778.043
Taiwan,TWN,1966,4986.6294
Taiwan,TWN,1967,5357.6304
Taiwan,TWN,1968,5844.4233
Taiwan,TWN,1969,6189.7744
Taiwan,TWN,1970,6696.006
Taiwan,TWN,1971,8338.069
Taiwan,TWN,1972,8654.594
Taiwan,TWN,1973,10066.995
Taiwan,TWN,1974,9188.405
Taiwan,TWN,1975,9933.458
Taiwan,TWN,1976,12249.808
Taiwan,TWN,1977,13268.264
Taiwan,TWN,1978,14902.137
Taiwan,TWN,1979,15054.693
Taiwan,TWN,1980,15633.333
Taiwan,TWN,1981,13590.121
Taiwan,TWN,1982,14759.748
Taiwan,TWN,1983,15536.013
Taiwan,TWN,1984,15378.122
Taiwan,TWN,1985,15229.985
Taiwan,TWN,1986,17057.541
Taiwan,TWN,1987,17875.525
Taiwan,TWN,1988,20580.738
Taiwan,TWN,1989,22188.25
Taiwan,TWN,1990,22890.633
Taiwan,TWN,1991,24299.318
Taiwan,TWN,1992,25716.51
Taiwan,TWN,1993,27558.41
Taiwan,TWN,1994,29111.066
Taiwan,TWN,1995,30963.176
Taiwan,TWN,1996,31874.906
Taiwan,TWN,1997,33910.793
Taiwan,TWN,1998,35732.152
Taiwan,TWN,1999,37385.527
Taiwan,TWN,2000,40076.457
Taiwan,TWN,2001,41632.83
Taiwan,TWN,2002,43066.473
Taiwan,TWN,2003,45122.89
Taiwan,TWN,2004,46992.43
Taiwan,TWN,2005,47364.2
Taiwan,TWN,2006,48610.367
Taiwan,TWN,2007,50512.9
Taiwan,TWN,2008,48301.918
Taiwan,TWN,2009,46550.605
Taiwan,TWN,2010,50071.168
Taiwan,TWN,2011,49712.62
Taiwan,TWN,2012,49111.977
Taiwan,TWN,2013,49916.746
Taiwan,TWN,2014,51125.836
Taiwan,TWN,2015,51598.273
Taiwan,TWN,2016,52060.25
Taiwan,TWN,2017,53059.16
Taiwan,TWN,2018,53021.07
Taiwan,TWN,2019,51103.203
Taiwan,TWN,2020,49595.684
Taiwan,TWN,2021,53410.45
Taiwan,TWN,2022,51181.074
Taiwan,TWN,2023,49130.062
Taiwan,TWN,2024,49143.035
Thailand,THA,1965,905.94867
Thailand,THA,1966,1042.4277
Thailand,THA,1967,1139.0963
Thailand,THA,1968,1450.3943
Thailand,THA,1969,1526.3257
Thailand,THA,1970,1724.1113
Thailand,THA,1971,1853.4364
Thailand,THA,1972,2249.098
Thailand,THA,1973,2319.2244
Thailand,THA,1974,2315.1455
Thailand,THA,1975,2444.223
Thailand,THA,1976,2518.8196
Thailand,THA,1977,2760.4382
Thailand,THA,1978,2973.4258
Thailand,THA,1979,3026.9087
Thailand,THA,1980,3101.798
Thailand,THA,1981,2950.1082
Thailand,THA,1982,2915.69
Thailand,THA,1983,3168.439
Thailand,THA,1984,3445.649
Thailand,THA,1985,3568.2288
Thailand,THA,1986,3636.6099
Thailand,THA,1987,4207.452
Thailand,THA,1988,4701.126
Thailand,THA,1989,5285.6978
Thailand,THA,1990,6199.1064
Thailand,THA,1991,6776.666
Thailand,THA,1992,7338.5645
Thailand,THA,1993,8256.393
Thailand,THA,1994,9125.401
Thailand,THA,1995,10069.922
Thailand,THA,1996,11247.744
Thailand,THA,1997,11705.72
Thailand,THA,1998,10711.563
Thailand,THA,1999,11296.739
Thailand,THA,2000,11468.242
Thailand,THA,2001,11972.881
Thailand,THA,2002,12822.195
Thailand,THA,2003,13671.647
Thailand,THA,2004,14771.19
Thailand,THA,2005,15124.832
Thailand,THA,2006,15219.398
Thailand,THA,2007,15597.7295
Thailand,THA,2008,15474.296
Thailand,THA,2009,15774.619
Thailand,THA,2010,16708.875
Thailand,THA,2011,16943.037
Thailand,THA,2012,17890.738
Thailand,THA,2013,18061
Thailand,THA,2014,18485.998
Thailand,THA,2015,18685.648
Thailand,THA,2016,18895.766
Thailand,THA,2017,19032.113
Thailand,THA,2018,19352.322
Thailand,THA,2019,19208.645
Thailand,THA,2020,17878.428
Thailand,THA,2021,17936.838
Thailand,THA,2022,17904.564
Thailand,THA,2023,17843.396
Thailand,THA,2024,18315.57
Trinidad and Tobago,TTO,1965,36217.645
Trinidad and Tobago,TTO,1966,37942.094
Trinidad and Tobago,TTO,1967,39875.24
Trinidad and Tobago,TTO,1968,40571.77
Trinidad and Tobago,TTO,1969,41339.605
Trinidad and Tobago,TTO,1970,45064.53
Trinidad and Tobago,TTO,1971,44932.15
Trinidad and Tobago,TTO,1972,61218.598
Trinidad and Tobago,TTO,1973,59973.332
Trinidad and Tobago,TTO,1974,57058.742
Trinidad and Tobago,TTO,1975,45413.152
Trinidad and Tobago,TTO,1976,50466.23
Trinidad and Tobago,TTO,1977,51851.504
Trinidad and Tobago,TTO,1978,51530.42
Trinidad and Tobago,TTO,1979,44933.83
Trinidad and Tobago,TTO,1980,42671.945
Trinidad and Tobago,TTO,1981,44549.67
Trinidad and Tobago,TTO,1982,51750.586
Trinidad and Tobago,TTO,1983,49947.773
Trinidad and Tobago,TTO,1984,48717.84
Trinidad and Tobago,TTO,1985,49730.04
Trinidad and Tobago,TTO,1986,51007.17
Trinidad and Tobago,TTO,1987,47573.83
Trinidad and Tobago,TTO,1988,51759.473
Trinidad and Tobago,TTO,1989,50449.51
Trinidad and Tobago,TTO,1990,55502.445
Trinidad and Tobago,TTO,1991,54912.445
Trinidad and Tobago,TTO,1992,57680.094
Trinidad and Tobago,TTO,1993,60390.25
Trinidad and Tobago,TTO,1994,63601.453
Trinidad and Tobago,TTO,1995,68614.03
Trinidad and Tobago,TTO,1996,77441.86
Trinidad and Tobago,TTO,1997,77128.805
Trinidad and Tobago,TTO,1998,78027.43
Trinidad and Tobago,TTO,1999,86430.86
Trinidad and Tobago,TTO,2000,90149.664
Trinidad and Tobago,TTO,2001,95720.21
Trinidad and Tobago,TTO,2002,106004.34
Trinidad and Tobago,TTO,2003,115588.47
Trinidad and Tobago,TTO,2004,126134.336
Trinidad and Tobago,TTO,2005,138422.92
Trinidad and Tobago,TTO,2006,159603.2
Trinidad and Tobago,TTO,2007,162083.83
Trinidad and Tobago,TTO,2008,158891.44
Trinidad and Tobago,TTO,2009,156933.75
Trinidad and Tobago,TTO,2010,168397.11
Trinidad and Tobago,TTO,2011,165253.84
Trinidad and Tobago,TTO,2012,160920.98
Trinidad and Tobago,TTO,2013,161795.7
Trinidad and Tobago,TTO,2014,161010.4
Trinidad and Tobago,TTO,2015,155066.31
Trinidad and Tobago,TTO,2016,136222.42
Trinidad and Tobago,TTO,2017,143261.16
Trinidad and Tobago,TTO,2018,131940.92
Trinidad and Tobago,TTO,2019,131447.89
Trinidad and Tobago,TTO,2020,114330.79
Trinidad and Tobago,TTO,2021,116358.266
Trinidad and Tobago,TTO,2022,115674.53
Trinidad and Tobago,TTO,2023,109057.36
Trinidad and Tobago,TTO,2024,105976.31
Turkey,TUR,1965,2617.724
Turkey,TUR,1966,2942.1296
Turkey,TUR,1967,2964.674
Turkey,TUR,1968,3335.1018
Turkey,TUR,1969,3556.3013
Turkey,TUR,1970,3744.289
Turkey,TUR,1971,4108.577
Turkey,TUR,1972,4459.837
Turkey,TUR,1973,5015.9683
Turkey,TUR,1974,4951.291
Turkey,TUR,1975,5249.9497
Turkey,TUR,1976,5678.206
Turkey,TUR,1977,6126.2417
Turkey,TUR,1978,6346.2925
Turkey,TUR,1979,5759.883
Turkey,TUR,1980,5825.016
Turkey,TUR,1981,5689.2456
Turkey,TUR,1982,6060.3916
Turkey,TUR,1983,6319.6807
Turkey,TUR,1984,6413.4297
Turkey,TUR,1985,6914.161
Turkey,TUR,1986,7444.7393
Turkey,TUR,1987,8030.7935
Turkey,TUR,1988,8191.2437
Turkey,TUR,1989,8446.989
Turkey,TUR,1990,8794.535
Turkey,TUR,1991,8870.413
Turkey,TUR,1992,9033.903
Turkey,TUR,1993,9397.349
Turkey,TUR,1994,9056.092
Turkey,TUR,1995,9898.631
Turkey,TUR,1996,10559.219
Turkey,TUR,1997,10999.836
Turkey,TUR,1998,11058.206
Turkey,TUR,1999,10924.938
Turkey,TUR,2000,11790.269
Turkey,TUR,2001,10761.699
Turkey,TUR,2002,11335.34
Turkey,TUR,2003,11886.485
Turkey,TUR,2004,12251.721
Turkey,TUR,2005,12726.179
Turkey,TUR,2006,13964.252
Turkey,TUR,2007,15130.238
Turkey,TUR,2008,15088.142
Turkey,TUR,2009,14987.8545
Turkey,TUR,2010,14975.279
Turkey,TUR,2011,15852.382
Turkey,TUR,2012,16505.947
Turkey,TUR,2013,15953.649
Turkey,TUR,2014,16785.975
Turkey,TUR,2015,17025.48
Turkey,TUR,2016,17466.018
Turkey,TUR,2017,18696.467
Turkey,TUR,2018,18088.137
Turkey,TUR,2019,17545.379
Turkey,TUR,2020,17215.324
Turkey,TUR,2021,18881.912
Turkey,TUR,2022,18430.715
Turkey,TUR,2023,18238.846
Turkey,TUR,2024,19059.916
Turkmenistan,TKM,1985,44062.633
Turkmenistan,TKM,1986,53198.473
Turkmenistan,TKM,1987,51314.19
Turkmenistan,TKM,1988,50114.047
Turkmenistan,TKM,1989,50043.25
Turkmenistan,TKM,1990,42812.527
Turkmenistan,TKM,1991,37921.074
Turkmenistan,TKM,1992,34991.457
Turkmenistan,TKM,1993,31565.309
Turkmenistan,TKM,1994,32935.168
Turkmenistan,TKM,1995,24875.416
Turkmenistan,TKM,1996,37062.54
Turkmenistan,TKM,1997,28391.625
Turkmenistan,TKM,1998,31883.412
Turkmenistan,TKM,1999,27440.205
Turkmenistan,TKM,2000,28426.324
Turkmenistan,TKM,2001,32491.855
Turkmenistan,TKM,2002,27327.105
Turkmenistan,TKM,2003,34531.12
Turkmenistan,TKM,2004,37743.562
Turkmenistan,TKM,2005,34684.215
Turkmenistan,TKM,2006,34977.477
Turkmenistan,TKM,2007,31645.84
Turkmenistan,TKM,2008,28980.84
Turkmenistan,TKM,2009,41571.34
Turkmenistan,TKM,2010,44345.875
Turkmenistan,TKM,2011,46973.047
Turkmenistan,TKM,2012,54326.938
Turkmenistan,TKM,2013,45061.75
Turkmenistan,TKM,2014,46695.03
Turkmenistan,TKM,2015,51839.97
Turkmenistan,TKM,2016,54816.906
Turkmenistan,TKM,2017,49722.543
Turkmenistan,TKM,2018,54898.914
Turkmenistan,TKM,2019,51536.35
Turkmenistan,TKM,2020,63919.438
Turkmenistan,TKM,2021,62714.016
Turkmenistan,TKM,2022,65246.41
Turkmenistan,TKM,2023,59533.95
Turkmenistan,TKM,2024,49521.445
USSR,OWID_USS,1965,29031.232
USSR,OWID_USS,1966,30454.893
USSR,OWID_USS,1967,31756.03
USSR,OWID_USS,1968,32442.3
USSR,OWID_USS,1969,33526.836
USSR,OWID_USS,1970,34841.32
USSR,OWID_USS,1971,36276.957
USSR,OWID_USS,1972,37832.297
USSR,OWID_USS,1973,39442.348
USSR,OWID_USS,1974,41137.33
USSR,OWID_USS,1975,42838.918
USSR,OWID_USS,1976,43920.926
USSR,OWID_USS,1977,45244.66
USSR,OWID_USS,1978,46563.918
USSR,OWID_USS,1979,47384.004
USSR,OWID_USS,1980,47829.55
USSR,OWID_USS,1981,48338.996
USSR,OWID_USS,1982,49185.14
USSR,OWID_USS,1983,49632.766
USSR,OWID_USS,1984,50548.727
Ukraine,UKR,1985,50827.355
Ukraine,UKR,1986,51448.105
Ukraine,UKR,1987,52042.992
Ukraine,UKR,1988,50570.72
Ukraine,UKR,1989,48410.418
Ukraine,UKR,1990,56622.797
Ukraine,UKR,1991,52649.14
Ukraine,UKR,1992,43918.48
Ukraine,UKR,1993,37671.984
Ukraine,UKR,1994,31966.006
Ukraine,UKR,1995,31359.672
Ukraine,UKR,1996,28749.922
Ukraine,UKR,1997,27730.637
Ukraine,UKR,1998,26689.57
Ukraine,UKR,1999,26687.24
Ukraine,UKR,2000,26891.354
Ukraine,UKR,2001,26733.104
Ukraine,UKR,2002,26842.74
Ukraine,UKR,2003,27703.492
Ukraine,UKR,2004,27329.871
Ukraine,UKR,2005,27867.842
Ukraine,UKR,2006,28370.324
Ukraine,UKR,2007,28410.459
Ukraine,UKR,2008,27477.549
Ukraine,UKR,2009,23044.79
Ukraine,UKR,2010,24802.414
Ukraine,UKR,2011,26019.2
Ukraine,UKR,2012,25426.518
Ukraine,UKR,2013,24068.9
Ukraine,UKR,2014,20675.611
Ukraine,UKR,2015,16541.941
Ukraine,UKR,2016,17904.871
Ukraine,UKR,2017,16005.981
Ukraine,UKR,2018,16870.06
Ukraine,UKR,2019,15908.593
Ukraine,UKR,2020,15239.085
Ukraine,UKR,2021,14912.159
Ukraine,UKR,2022,10098.175
Ukraine,UKR,2023,10707.306
Ukraine,UKR,2024,11016.268
United Arab Emirates,ARE,1965,5113.2603
United Arab Emirates,ARE,1966,5241.9775
United Arab Emirates,ARE,1967,30086.342
United Arab Emirates,ARE,1968,34822.46
United Arab Emirates,ARE,1969,29076.441
United Arab Emirates,ARE,1970,33521.168
United Arab Emirates,ARE,1971,43690.137
United Arab Emirates,ARE,1972,40647.1
United Arab Emirates,ARE,1973,46500.426
United Arab Emirates,ARE,1974,45584.953
United Arab Emirates,ARE,1975,43950.293
United Arab Emirates,ARE,1976,49020.39
United Arab Emirates,ARE,1977,69882.266
United Arab Emirates,ARE,1978,71051.375
United Arab Emirates,ARE,1979,74078.06
United Arab Emirates,ARE,1980,106483.45
United Arab Emirates,ARE,1981,114494.49
United Arab Emirates,ARE,1982,116570.61
United Arab Emirates,ARE,1983,105653.95
United Arab Emirates,ARE,1984,124461.07
United Arab Emirates,ARE,1985,146332.03
United Arab Emirates,ARE,1986,166545.97
United Arab Emirates,ARE,1987,173464
United Arab Emirates,ARE,1988,179499.98
United Arab Emirates,ARE,1989,190051.36
United Arab Emirates,ARE,1990,181724.31
United Arab Emirates,ARE,1991,209723.48
United Arab Emirates,ARE,1992,192314.92
United Arab Emirates,ARE,1993,190572.31
United Arab Emirates,ARE,1994,199585.92
United Arab Emirates,ARE,1995,199152.9
United Arab Emirates,ARE,1996,192367.45
United Arab Emirates,ARE,1997,185083.61
United Arab Emirates,ARE,1998,175670.06
United Arab Emirates,ARE,1999,164839.92
United Arab Emirates,ARE,2000,153361.72
United Arab Emirates,ARE,2001,145441.67
United Arab Emirates,ARE,2002,149537.2
United Arab Emirates,ARE,2003,150545.16
United Arab Emirates,ARE,2004,152420.61
United Arab Emirates,ARE,2005,151045.81
United Arab Emirates,ARE,2006,147989.08
United Arab Emirates,ARE,2007,145495.73
United Arab Emirates,ARE,2008,148889.38
United Arab Emirates,ARE,2009,137997.44
United Arab Emirates,ARE,2010,140154
United Arab Emirates,ARE,2011,141799.2
United Arab Emirates,ARE,2012,143259.42
United Arab Emirates,ARE,2013,144489.8
United Arab Emirates,ARE,2014,137715.88
United Arab Emirates,ARE,2015,140901.56
United Arab Emirates,ARE,2016,140482.14
United Arab Emirates,ARE,2017,131022.53
United Arab Emirates,ARE,2018,120848.5
United Arab Emirates,ARE,2019,128741.71
United Arab Emirates,ARE,2020,123488.01
United Arab Emirates,ARE,2021,122356.914
United Arab Emirates,ARE,2022,125211.06
United Arab Emirates,ARE,2023,123019.24
United Arab Emirates,ARE,2024,125198.61
United Kingdom,GBR,1965,41568.836
United Kingdom,GBR,1966,41274.17
United Kingdom,GBR,1967,40887.223
United Kingdom,GBR,1968,42108.55
United Kingdom,GBR,1969,43393.875
United Kingdom,GBR,1970,44262.53
United Kingdom,GBR,1971,43222.254
United Kingdom,GBR,1972,43641.176
United Kingdom,GBR,1973,45850.65
United Kingdom,GBR,1974,43144.01
United Kingdom,GBR,1975,40747.242
United Kingdom,GBR,1976,41304.414
United Kingdom,GBR,1977,41969.945
United Kingdom,GBR,1978,42358.84
United Kingdom,GBR,1979,44337.785
United Kingdom,GBR,1980,40232.688
United Kingdom,GBR,1981,38973.504
United Kingdom,GBR,1982,38139.63
United Kingdom,GBR,1983,37977.035
United Kingdom,GBR,1984,37675.55
United Kingdom,GBR,1985,38965.07
United Kingdom,GBR,1986,40092.3
United Kingdom,GBR,1987,40147.242
United Kingdom,GBR,1988,40177.49
United Kingdom,GBR,1989,39715.543
United Kingdom,GBR,1990,40175.273
United Kingdom,GBR,1991,40750.715
United Kingdom,GBR,1992,39995.09
United Kingdom,GBR,1993,39819.445
United Kingdom,GBR,1994,39175.863
United Kingdom,GBR,1995,39205.016
United Kingdom,GBR,1996,41003.05
United Kingdom,GBR,1997,39861.72
United Kingdom,GBR,1998,39966.797
United Kingdom,GBR,1999,39770.414
United Kingdom,GBR,2000,40511.805
United Kingdom,GBR,2001,40625.8
United Kingdom,GBR,2002,39483.76
United Kingdom,GBR,2003,39934.926
United Kingdom,GBR,2004,40322.42
United Kingdom,GBR,2005,40202.164
United Kingdom,GBR,2006,39565.098
United Kingdom,GBR,2007,38515.31
United Kingdom,GBR,2008,37770.57
United Kingdom,GBR,2009,34592.875
United Kingdom,GBR,2010,35414.07
United Kingdom,GBR,2011,32213.102
United Kingdom,GBR,2012,32353.602
United Kingdom,GBR,2013,31658.725
United Kingdom,GBR,2014,29148.203
United Kingdom,GBR,2015,28260.98
United Kingdom,GBR,2016,27529.508
United Kingdom,GBR,2017,26833.375
United Kingdom,GBR,2018,26297.404
United Kingdom,GBR,2019,25243.652
United Kingdom,GBR,2020,21743.117
United Kingdom,GBR,2021,22386.293
United Kingdom,GBR,2022,21918.291
United Kingdom,GBR,2023,20800.623
United Kingdom,GBR,2024,20389.592
United States,USA,1965,70522.164
United States,USA,1966,73612.68
United States,USA,1967,74932.664
United States,USA,1968,78605.84
United States,USA,1969,81505.99
United States,USA,1970,83444.73
United States,USA,1971,83722.43
United States,USA,1972,86774.47
